State Name,"District Name","Market Name",Variety,Group,"Arrivals (Tonnes)","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Reported Date"
Maharashtra, Pune, Pune, Local, Vegetables, 1330, 2500, 4600, 3550, "15 Oct 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1289.5, 2500, 7000, 4750, "06 Dec 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1693.4, 2800, 4200, 3500, "23 Aug 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1059.5, 1400, 2600, 2000, "04 Feb 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 1935.8, 1400, 2600, 2000, "10 Jan 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 1313, 2000, 4600, 3300, "17 Oct 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1849.3, 1500, 3000, 2250, "20 Dec 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 743.4, 2000, 5000, 3500, "31 Oct 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 950.8, 2000, 6500, 4250, "13 Nov 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1570.2, 1400, 2800, 2100, "07 Feb 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 2102.2, 1500, 2700, 2100, "21 Feb 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 1375.8, 1400, 2800, 2100, "09 Jan 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 883.2, 600, 1600, 1100, "15 Apr 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 280.8, 1200, 3000, 2100, "26 Jul 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1168.3, 2500, 7200, 4850, "09 Dec 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 775.4, 800, 2600, 1700, "06 Jun 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1266.9, 3300, 4500, 3900, "04 Sep 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1632.2, 1800, 4700, 3250, "20 Oct 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 760.6, 2500, 6500, 4500, "11 Nov 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1071.6, 600, 2000, 1300, "14 May 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1266.8, 1500, 3200, 2350, "23 Jan 2025"
Maharashtra, Pune, Pune, Local, Vegetables, 874.7, 1400, 3000, 2200, "29 Jul 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1031.3, 2800, 4200, 3500, "22 Aug 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 1266.9, 3300, 4500, 3900, "26 Aug 2024"
Maharashtra, Pune, Pune, Local, Vegetables, 781.9, 2500, 4000, 3250, "24 Jul 2024"
