State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date,Days,Price Range,Demand Indicator,Rolling_Modal_Price,Lag_1_Month,Lag_2_Months,Price_Change_Rate
Maharashtra,Pune,Pune,Local,Vegetables,389.8,500,1500,1000,2025-12-02,700,1000,0.3894105894105894,2439.0,1250.0,2000.0,-0.375
Maharashtra,Pune,Pune,Local,Vegetables,154.0,1000,3000,2000,2024-04-24,113,2000,0.0769615192403798,2475.6666666666665,900.0,2500.0,1.0
Maharashtra,Pune,Pune,Local,Vegetables,155.1,700,1200,950,2024-07-04,184,500,0.16309148264984227,2157.3333333333335,10500.0,3000.0,-0.525
Maharashtra,Pune,Pune,Local,Vegetables,157.5,2000,5000,3500,2024-09-24,266,3000,0.04498714652956298,2190.6666666666665,2500.0,2750.0,2.6842105263157894
Maharashtra,Pune,Pune,Local,Vegetables,176.6,600,1200,900,2024-09-09,251,600,0.19600443951165372,2177.3333333333335,1300.0,3000.0,-0.7428571428571429
Maharashtra,Pune,Pune,Local,Vegetables,184.7,600,2000,1300,2024-03-05,63,1400,0.14196771714066103,2177.3333333333335,1300.0,850.0,0.4444444444444444
Maharashtra,Pune,Pune,Local,Vegetables,192.9,800,1400,1100,2024-01-02,0,600,0.17520435967302453,2040.0,5220.0,1000.0,-0.15384615384615385
Maharashtra,Pune,Pune,Local,Vegetables,200.6,500,1400,950,2025-10-14,651,900,0.2109358569926393,1971.6666666666667,3000.0,1800.0,-0.13636363636363635
Maharashtra,Pune,Pune,Local,Vegetables,200.9,1000,4000,2500,2024-12-25,358,3000,0.08032786885245902,1996.6666666666667,1750.0,1000.0,1.6315789473684212
Maharashtra,Pune,Pune,Local,Vegetables,207.8,1000,2500,1750,2024-10-15,287,1500,0.11867504283266705,1996.6666666666667,1750.0,900.0,-0.30000000000000004
Maharashtra,Pune,Pune,Local,Vegetables,210.3,1000,4000,2500,2024-12-22,355,3000,0.08408636545381848,1968.3333333333333,3350.0,4250.0,0.4285714285714286
Maharashtra,Pune,Pune,Local,Vegetables,236.0,1000,2500,1750,2024-03-26,84,1500,0.13478012564249,1968.3333333333333,1750.0,1300.0,-0.30000000000000004
